slug,category_title,city,district,latin_city,meter,built_year,total_cost,price_per_meter,floor,room,elevator,parking,storage,divder,lat,long,token
apartment-sell,آپارتمان,تهران,پاسداران,tehran,۱۵۰,۱۴۰۰,۱۲٬۷۵۰٬۰۰۰٬۰۰۰ تومان,۸۵٬۰۰۰٬۰۰۰ تومان,۴,۳,1,1,1,1,,,gYBuglqL
apartment-sell,آپارتمان,تهران,پاسداران,tehran,۱۸۰,۱۴۰۰,۱۱٬۷۱۰٬۰۰۰٬۰۰۰ تومان,۶۵٬۰۵۶٬۰۰۰ تومان,+۳۰,۲,1,1,1,1,,,gY2FCFBQ
apartment-sell,آپارتمان,تهران,پاسداران,tehran,۱۳۰,۱۴۰۰,توافقی,,۱۰,۲,1,1,1,1,,,gYz5Igil
apartment-sell,آپارتمان,تهران,پاسداران,tehran,۱۴۶,۱۳۹۶,۱۳٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۸۹٬۰۴۱٬۰۰۰ تومان,۴,۳,1,1,1,1,,,gY3RmS3u
apartment-sell,آپارتمان,تهران,پاسداران,tehran,۱۲۵,۱۴۰۰,۱۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۸۰٬۰۰۰٬۰۰۰ تومان,۳,۲,1,1,1,1,,,gYa1mTU6
apartment-sell,آپارتمان,تهران,پاسداران,tehran,۱۱۵,۱۴۰۰,توافقی,,۵,۲,1,1,1,1,,,gYyNlkcT
apartment-sell,آپارتمان,تهران,پاسداران,tehran,۱۰۱,۱۴۰۰,۴٬۱۰۰٬۰۰۰٬۰۰۰ تومان,۴۰٬۵۹۴٬۰۰۰ تومان,۵,۲,1,1,1,1,,,gYBmw84I
apartment-sell,آپارتمان,تهران,پاسداران,tehran,۱۰۰,۱۴۰۰,۶٬۷۰۰٬۰۰۰٬۰۰۰ تومان,۶۷٬۰۰۰٬۰۰۰ تومان,۸,۲,1,1,1,1,,,gYA-JH6p
apartment-sell,آپارتمان,تهران,پاسداران,tehran,۱۹۰,۱۳۸۲,۱۳٬۴۹۰٬۰۰۰٬۰۰۰ تومان,۷۱٬۰۰۰٬۰۰۰ تومان,۲,۳,1,1,1,1,,,gY3RVPyQ
apartment-sell,آپارتمان,تهران,پاسداران,tehran,۲۵۵,۱۴۰۰,توافقی,,۴ از ۵,۴,1,1,1,1,,,gYtNfLCH
apartment-sell,آپارتمان,تهران,پاسداران,tehran,۱۲۵,۱۳۸۸,۹٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۷۶٬۰۰۰٬۰۰۰ تومان,۲,۲,1,1,1,1,,,gY6hx2YH
apartment-sell,آپارتمان,تهران,پاسداران,tehran,۱۵۰,۱۴۰۰,۱۱٬۲۵۰٬۰۰۰٬۰۰۰ تومان,۷۵٬۰۰۰٬۰۰۰ تومان,۵,۳,1,1,1,1,,,gYBigQay
apartment-sell,آپارتمان,تهران,پاسداران,tehran,۳۰۰,۱۳۹۶,۳۹٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۱۳۰٬۰۰۰٬۰۰۰ تومان,۶ از ۶,۴,1,1,1,1,,,gYBeAp36
