slug,category_title,city,district,latin_city,meter,built_year,total_cost,price_per_meter,floor,room,elevator,parking,storage,divder,lat,long,token
apartment-sell,آپارتمان,تهران,بیسیم,tehran,۶۲,۱۴۰۰,۱٬۲۴۰٬۰۰۰٬۰۰۰ تومان,۲۰٬۰۰۰٬۰۰۰ تومان,۱,۱,1,1,,1,35.651373579265,51.454340258396,gYqNSFr0
apartment-sell,آپارتمان,تهران,بیسیم,tehran,۵۲,۱۳۹۰,۹۵۰٬۰۰۰٬۰۰۰ تومان,۱۸٬۲۶۹٬۰۰۰ تومان,۳,۱,1,,,1,35.653739479958,51.450369358063,gYAOK3VL
apartment-sell,آپارتمان,تهران,بیسیم,tehran,۵۵,۱۳۸۵,۸۸۰٬۰۰۰٬۰۰۰ تومان,۱۶٬۰۰۰٬۰۰۰ تومان,۴,۱,,,1,1,,,gY_9NR-C
apartment-sell,آپارتمان,تهران,بیسیم,tehran,۵۷,۱۳۹۷,۱٬۲۰۰٬۰۰۰٬۰۰۰ تومان,۲۱٬۰۵۳٬۰۰۰ تومان,۵ از ۵,۱,1,1,,1,,,gY_9r75S
apartment-sell,آپارتمان,تهران,بیسیم,tehran,۸۰,۱۳۹۸,۱٬۶۰۰٬۰۰۰٬۰۰۰ تومان,۲۰٬۰۰۰٬۰۰۰ تومان,۱ از ۵,۲,1,1,1,1,35.653408,51.448887,gY_llee_
apartment-sell,آپارتمان,تهران,بیسیم,tehran,۷۰,۱۳۹۵,۱٬۴۰۰٬۰۰۰٬۰۰۰ تومان,۲۰٬۰۰۰٬۰۰۰ تومان,۳ از ۵,۲,1,1,,1,,,gY9JCBcq
apartment-sell,آپارتمان,تهران,بیسیم,tehran,۸۹,۱۴۰۰,۱٬۶۱۰٬۰۰۰٬۰۰۰ تومان,۱۸٬۰۹۰٬۰۰۰ تومان,۳,۲,1,1,,1,35.650352,51.45267,gY8puddf
apartment-sell,آپارتمان,تهران,بیسیم,tehran,۱۳۰,۱۴۰۰,۲٬۲۳۰٬۰۰۰٬۰۰۰ تومان,۱۷٬۱۵۴٬۰۰۰ تومان,۳,۳,1,1,,1,,,gYNRkYB1
apartment-sell,آپارتمان,تهران,بیسیم,tehran,۱۰۸,۱۴۰۰,توافقی,,۲ از ۵,۲,1,1,1,1,35.654034,51.448795,gY8B79Wh
apartment-sell,آپارتمان,تهران,بیسیم,tehran,۵۸,۱۳۹۰,۹۷۰٬۰۰۰٬۰۰۰ تومان,۱۶٬۷۲۴٬۰۰۰ تومان,۱,۱,,,1,1,,,gY7l4ltL
apartment-sell,آپارتمان,تهران,بیسیم,tehran,۷۸,۱۴۰۰,۱٬۲۰۹٬۰۰۰٬۰۰۰ تومان,۱۵٬۵۰۰٬۰۰۰ تومان,۳,۲,1,,,1,,,gY6xYaVN
apartment-sell,آپارتمان,تهران,بیسیم,tehran,۵۸,۱۴۰۰,۱٬۰۱۵٬۰۰۰٬۰۰۰ تومان,۱۷٬۵۰۰٬۰۰۰ تومان,۳ از ۵,۱,1,,,1,35.654064,51.448154,gYkVTOpc
apartment-sell,آپارتمان,تهران,بیسیم,tehran,۹۴,۱۴۰۰,۱٬۹۰۰٬۰۰۰٬۰۰۰ تومان,۲۰٬۲۱۳٬۰۰۰ تومان,۳ از ۵,۲,1,1,1,1,35.653503,51.44796,gY6d5K6U
apartment-sell,آپارتمان,تهران,بیسیم,tehran,۸۰,۱۴۰۰,۱٬۱۵۰٬۰۰۰٬۰۰۰ تومان,۱۴٬۳۷۵٬۰۰۰ تومان,۲,۲,1,1,1,1,,,gY6V2T7J
apartment-sell,آپارتمان,تهران,بیسیم,tehran,۶۲,۱۴۰۰,۱٬۰۳۰٬۰۰۰٬۰۰۰ تومان,۱۶٬۶۱۳٬۰۰۰ تومان,۳,۲,1,,1,1,,,gY6RT3BD
apartment-sell,آپارتمان,تهران,بیسیم,tehran,۱۱۷,۱۴۰۰,۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۱۷٬۰۹۴٬۰۰۰ تومان,۵,۲,1,1,,1,,,gY3tOde-
apartment-sell,آپارتمان,تهران,بیسیم,tehran,۱۲۶,۱۴۰۰,توافقی,,۲ از ۵,۳,1,1,1,1,35.652294,51.454506,gY3dcnLW
apartment-sell,آپارتمان,تهران,بیسیم,tehran,۷۳,۱۳۹۸,۱٬۳۸۰٬۰۰۰٬۰۰۰ تومان,۱۸٬۹۰۴٬۰۰۰ تومان,۱ از ۵,۲,1,,,1,35.652920006024,51.445063948631,gY3l3Kn2
