slug,category_title,city,district,latin_city,meter,built_year,total_cost,price_per_meter,floor,room,elevator,parking,storage,divder,lat,long,token
apartment-sell,آپارتمان,تهران,آذربایجان,tehran,۵۵,۱۳۷۶,۱٬۰۸۰٬۰۰۰٬۰۰۰ تومان,۱۹٬۶۳۶٬۰۰۰ تومان,۴,۱,,,1,1,,,gY3BGA21
apartment-sell,آپارتمان,تهران,آذربایجان,tehran,۱۲۱,۱۴۰۰,۴٬۷۵۰٬۰۰۰٬۰۰۰ تومان,۳۹٬۲۵۶٬۰۰۰ تومان,۵,۱,1,1,1,1,,,gY3VYVVm
apartment-sell,آپارتمان,تهران,آذربایجان,tehran,۹۱,۱۴۰۰,۳٬۰۵۰٬۰۰۰٬۰۰۰ تومان,۳۳٬۵۱۶٬۰۰۰ تومان,۴ از ۵,۲,1,1,1,1,,,gYBCQI47
apartment-sell,آپارتمان,تهران,آذربایجان,tehran,۱۰۵,۱۴۰۰,۴٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۴۲٬۸۵۷٬۰۰۰ تومان,۳,۳,1,1,1,1,35.699593,51.37442,gYA2f1fF
apartment-sell,آپارتمان,تهران,آذربایجان,tehran,۵۵,۱۳۷۵,۱٬۲۴۰٬۰۰۰٬۰۰۰ تومان,۲۲٬۵۴۵٬۰۰۰ تومان,۲ از ۴,۱,,,,1,,,gYAKP9aA
apartment-sell,آپارتمان,تهران,آذربایجان,tehran,۵۵,۱۳۹۶,۲٬۰۵۰٬۰۰۰٬۰۰۰ تومان,۳۷٬۲۷۳٬۰۰۰ تومان,۱,۱,1,1,1,1,,,gYAuvBsX
apartment-sell,آپارتمان,تهران,آذربایجان,tehran,۷۲,۱۳۷۶,۱٬۸۷۲٬۰۰۰٬۰۰۰ تومان,۲۶٬۰۰۰٬۰۰۰ تومان,۲ از ۵,۳,,,,1,,,gYAe_L3R
apartment-sell,آپارتمان,تهران,آذربایجان,tehran,۸۶,۱۳۹۰,۲٬۷۷۰٬۰۰۰٬۰۰۰ تومان,۳۲٬۲۰۹٬۰۰۰ تومان,۳ از ۴,۲,,1,1,1,35.698711506357,51.372304765359,gY2dzVAz
apartment-sell,آپارتمان,تهران,آذربایجان,tehran,۶۲,۱۳۸۲,۱٬۲۶۰٬۰۰۰٬۰۰۰ تومان,۲۰٬۳۲۳٬۰۰۰ تومان,۴,۱,,1,1,1,,,gYAaf2sY
apartment-sell,آپارتمان,تهران,آذربایجان,tehran,۵۰,۱۳۸۶,۱٬۱۹۰٬۰۰۰٬۰۰۰ تومان,۲۳٬۸۰۰٬۰۰۰ تومان,۴,۱,,,1,1,,,gYAy6rZI
apartment-sell,آپارتمان,تهران,آذربایجان,tehran,۶۸,۱۳۹۰,۲٬۴۵۰٬۰۰۰٬۰۰۰ تومان,۳۶٬۰۲۹٬۰۰۰ تومان,۵ از ۵,۲,1,1,1,1,,,gY49_oTT
apartment-sell,آپارتمان,تهران,آذربایجان,tehran,۴۷,۱۳۹۲,۱٬۵۵۰٬۰۰۰٬۰۰۰ تومان,۳۲٬۹۷۹٬۰۰۰ تومان,۳,۱,1,1,1,1,,,gY35aiK2
apartment-sell,آپارتمان,تهران,آذربایجان,tehran,۵۵,۱۳۹۰,۱٬۷۴۰٬۰۰۰٬۰۰۰ تومان,۳۱٬۶۳۶٬۰۰۰ تومان,۲,۱,1,,1,1,,,gY3dpm81
apartment-sell,آپارتمان,تهران,آذربایجان,tehran,۴۵,۱۳۷۹,۱٬۳۵۰٬۰۰۰٬۰۰۰ تومان,۳۰٬۰۰۰٬۰۰۰ تومان,۳ از ۴,۱,,,1,1,,,gYfV8xJP
apartment-sell,آپارتمان,تهران,آذربایجان,tehran,۴۲,۱۳۸۲,۱٬۲۳۰٬۰۰۰٬۰۰۰ تومان,۲۹٬۲۸۶٬۰۰۰ تومان,۳ از ۳,۱,,1,1,1,,,gY2xzSUA
apartment-sell,آپارتمان,تهران,آذربایجان,tehran,۵۰,۱۴۰۰,۱٬۷۳۰٬۰۰۰٬۰۰۰ تومان,۳۴٬۶۰۰٬۰۰۰ تومان,۳ از ۵,۱,1,,1,1,,,gY_FHdtn
apartment-sell,آپارتمان,تهران,آذربایجان,tehran,۶۲,۱۳۹۶,۱٬۸۷۰٬۰۰۰٬۰۰۰ تومان,۳۰٬۱۶۱٬۰۰۰ تومان,۲ از ۴,۱,1,1,1,1,,,gYACfScM
apartment-sell,آپارتمان,تهران,آذربایجان,tehran,۷۰,۱۳۹۲,۲٬۷۵۰٬۰۰۰٬۰۰۰ تومان,۳۹٬۲۸۶٬۰۰۰ تومان,۳ از ۴,۱,1,1,1,1,,,gYA-uukr
apartment-sell,آپارتمان,تهران,آذربایجان,tehran,۴۷,۱۳۸۵,۱٬۱۵۰٬۰۰۰٬۰۰۰ تومان,۲۴٬۴۶۸٬۰۰۰ تومان,۳,۱,,,1,1,,,gYA6--Q7
apartment-sell,آپارتمان,تهران,آذربایجان,tehran,۷۸,۱۳۸۶,۲٬۵۹۰٬۰۰۰٬۰۰۰ تومان,۳۳٬۲۰۵٬۰۰۰ تومان,۱,۲,,1,1,1,,,gYA2u2ym
apartment-sell,آپارتمان,تهران,آذربایجان,tehran,۵۵,۱۳۸۱,۱٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۲۷٬۲۷۳٬۰۰۰ تومان,همکف,۱,,,,1,,,gYA2evqS
apartment-sell,آپارتمان,تهران,آذربایجان,tehran,۳۸,۱۳۷۸,۱٬۲۰۰٬۰۰۰٬۰۰۰ تومان,۳۱٬۵۷۹٬۰۰۰ تومان,همکف,۱,,,,1,,,gYA2eIRQ
apartment-sell,آپارتمان,تهران,آذربایجان,tehran,۶۰,۱۳۹۶,۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۳۳٬۳۳۳٬۰۰۰ تومان,۱,۱,1,1,1,1,,,gYAuuW8k
