slug,category_title,city,district,latin_city,meter,built_year,total_cost,price_per_meter,floor,room,elevator,parking,storage,divder,lat,long,token
apartment-sell,آپارتمان,تهران,بهارستان,tehran,۱۱۳,قبل از ۱۳۷۰,۳٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۳۰٬۹۷۳٬۰۰۰ تومان,۵ از ۵,۳,1,,1,1,,,gYAmcJ0c
apartment-sell,آپارتمان,تهران,بهارستان,tehran,۵۵,قبل از ۱۳۷۰,توافقی,,۳,۱,,,1,1,35.69711,51.431084,gYAi6-Y5
apartment-sell,آپارتمان,تهران,بهارستان,tehran,۹۳,قبل از ۱۳۷۰,۱٬۹۰۰٬۰۰۰٬۰۰۰ تومان,۲۰٬۴۳۰٬۰۰۰ تومان,۳ از ۴,۲,,1,1,1,35.699529270514,51.435047944696,gYAeJer0
apartment-sell,آپارتمان,تهران,بهارستان,tehran,۱۶۷,۱۴۰۰,۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۱۱٬۹۷۶٬۰۰۰ تومان,۳,۳,1,1,1,1,,,gY_VeK1n
apartment-sell,آپارتمان,تهران,بهارستان,tehran,۵۰,۱۳۹۳,۳۰۰٬۰۰۰٬۰۰۰ تومان,۶٬۰۰۰٬۰۰۰ تومان,۳ از ۱۴,۱,,,1,1,,,gY_BdYwI
apartment-sell,آپارتمان,تهران,بهارستان,tehran,۱۳۸,۱۴۰۰,۵٬۰۵۰٬۰۰۰٬۰۰۰ تومان,۳۶٬۵۹۴٬۰۰۰ تومان,۵ از ۵,۳,1,1,1,1,35.700226,51.431866,gY_9rojh
apartment-sell,آپارتمان,تهران,بهارستان,tehran,۸۶,۱۳۸۹,۸۱۰٬۰۰۰٬۰۰۰ تومان,۹٬۴۱۹٬۰۰۰ تومان,۵ از ۵,۲,1,1,,1,,,gY_R6YUb
apartment-sell,آپارتمان,تهران,بهارستان,tehran,۹۲,۱۳۷۵,توافقی,,زیرهمکف,۲,,,1,1,,,gY_tJIfG
apartment-sell,آپارتمان,تهران,بهارستان,tehran,۱۰۴,قبل از ۱۳۷۰,۲٬۶۰۰٬۰۰۰٬۰۰۰ تومان,۲۵٬۰۰۰٬۰۰۰ تومان,همکف از ۴,۲,,1,,1,35.693924,51.428047,gY_Fnoq0
apartment-sell,آپارتمان,تهران,بهارستان,tehran,۵۰,۱۳۹۴,توافقی,,۵ از ۵,۱,1,,1,1,35.69985,51.42853,gY_lWs6R
