slug,category_title,city,district,latin_city,meter,built_year,total_cost,price_per_meter,floor,room,elevator,parking,storage,divder,lat,long,token
apartment-sell,آپارتمان,تهران,اباذر,tehran,۸۳,۱۳۹۳,۴٬۶۰۰٬۰۰۰٬۰۰۰ تومان,۵۵٬۴۲۲٬۰۰۰ تومان,۲,۲,1,1,1,1,,,gY61hlhF
apartment-sell,آپارتمان,تهران,اباذر,tehran,۱۰۳,۱۳۹۲,۵٬۶۰۰٬۰۰۰٬۰۰۰ تومان,۵۴٬۳۶۹٬۰۰۰ تومان,۱,۲,1,1,1,1,,,gY6txN2O
apartment-sell,آپارتمان,تهران,اباذر,tehran,۱۰۵,۱۳۸۶,۴٬۹۵۰٬۰۰۰٬۰۰۰ تومان,۴۷٬۱۴۳٬۰۰۰ تومان,۲,۲,1,1,1,1,,,gY6xxnpJ
apartment-sell,آپارتمان,تهران,اباذر,tehran,۷۵,۱۳۷۹,۳٬۱۰۰٬۰۰۰٬۰۰۰ تومان,۴۱٬۳۳۳٬۰۰۰ تومان,۱,۲,,,1,1,,,gYAK-r1X
apartment-sell,آپارتمان,تهران,اباذر,tehran,۱۴۸,۱۴۰۰,توافقی,,۴,۳,1,1,1,1,35.734673,51.329662,gYmhkBVI
apartment-sell,آپارتمان,تهران,اباذر,tehran,۶۳,۱۳۸۳,۲٬۶۵۰٬۰۰۰٬۰۰۰ تومان,۴۲٬۰۶۳٬۰۰۰ تومان,۱,۱,1,1,1,1,,,gYBGwLf7
apartment-sell,آپارتمان,تهران,اباذر,tehran,۱۰۱,۱۳۹۸,۶٬۴۰۰٬۰۰۰٬۰۰۰ تومان,۶۳٬۳۶۶٬۰۰۰ تومان,۱ از ۵,۲,1,1,1,1,,,gYBCQOsW
apartment-sell,آپارتمان,تهران,اباذر,tehran,۱۰۰,۱۳۹۱,۴٬۸۵۰٬۰۰۰٬۰۰۰ تومان,۴۸٬۵۰۰٬۰۰۰ تومان,۴ از ۵,۲,1,1,1,1,,,gYmVJ_-M
apartment-sell,آپارتمان,تهران,اباذر,tehran,۱۱۸,۱۳۹۳,۵٬۸۰۰٬۰۰۰٬۰۰۰ تومان,۴۹٬۱۵۳٬۰۰۰ تومان,۲ از ۵,۳,1,1,1,1,,,gYyphhD1
apartment-sell,آپارتمان,تهران,اباذر,tehran,۱۳۱,۱۳۸۳,۴٬۲۰۰٬۰۰۰٬۰۰۰ تومان,۳۲٬۰۶۱٬۰۰۰ تومان,۲,۳,,1,1,1,,,gYA6_-fE
