slug,category_title,city,district,latin_city,meter,built_year,total_cost,price_per_meter,floor,room,elevator,parking,storage,divder,lat,long,token
apartment-sell,آپارتمان,تهران,باغ خزانه,tehran,۷۰,۱۳۸۶,۱٬۵۴۰٬۰۰۰٬۰۰۰ تومان,۲۲٬۰۰۰٬۰۰۰ تومان,۲ از ۴,۲,1,,,1,,,gYA665fX
apartment-sell,آپارتمان,تهران,باغ خزانه,tehran,۵۱,۱۳۹۴,۱٬۰۵۰٬۰۰۰٬۰۰۰ تومان,۲۰٬۵۸۸٬۰۰۰ تومان,۲ از ۳,۱,,,1,1,35.66444,51.3662,gYASySxR
apartment-sell,آپارتمان,تهران,باغ خزانه,tehran,۶۷,۱۳۹۶,توافقی,,۴,۲,1,1,1,1,35.665470522362,51.364264871116,gY_BLMkI
apartment-sell,آپارتمان,تهران,باغ خزانه,tehran,۷۷,۱۳۹۹,۱٬۶۰۰٬۰۰۰٬۰۰۰ تومان,۲۰٬۷۷۹٬۰۰۰ تومان,۴ از ۵,۲,1,1,,1,35.661428176878,51.375820040703,gY_1G5xy
apartment-sell,آپارتمان,تهران,باغ خزانه,tehran,۸۸,۱۳۹۷,۲٬۱۰۰٬۰۰۰٬۰۰۰ تومان,۲۳٬۸۶۴٬۰۰۰ تومان,۱ از ۵,۲,1,1,,1,,,gY_tWXcO
apartment-sell,آپارتمان,تهران,باغ خزانه,tehran,۵۳,۱۳۸۳,۹۸۰٬۵۰۰٬۰۰۰ تومان,۱۸٬۵۰۰٬۰۰۰ تومان,۲ از ۳,۱,,,1,1,35.665917266438,51.367395222187,gY_NFMXw
apartment-sell,آپارتمان,تهران,باغ خزانه,tehran,۶۰,۱۳۷۶,۱٬۱۰۰٬۰۰۰٬۰۰۰ تومان,۱۸٬۳۳۳٬۰۰۰ تومان,۱ از ۳,۱,,1,1,1,35.665886758914,51.367464959621,gY-toA4p
apartment-sell,آپارتمان,تهران,باغ خزانه,tehran,۱۱۰,۱۴۰۰,۲٬۵۵۰٬۰۰۰٬۰۰۰ تومان,۲۳٬۱۸۲٬۰۰۰ تومان,۲ از ۵,۲,1,1,,1,,,gY-tEroJ
apartment-sell,آپارتمان,تهران,باغ خزانه,tehran,۶۰,۱۳۷۴,۱٬۲۳۰٬۰۰۰٬۰۰۰ تومان,۲۰٬۵۰۰٬۰۰۰ تومان,همکف,۱,,1,1,1,,,gY85aO5Z
apartment-sell,آپارتمان,تهران,باغ خزانه,tehran,۸۵,۱۳۹۹,۲٬۱۲۵٬۰۰۰٬۰۰۰ تومان,۲۵٬۰۰۰٬۰۰۰ تومان,۴ از ۵,۲,1,1,1,1,35.661926,51.375595,gY79Jf1Z
