slug,category_title,city,district,latin_city,meter,built_year,total_cost,price_per_meter,floor,room,elevator,parking,storage,divder,lat,long,token
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۷۳,۱۳۸۵,۱٬۳۸۰٬۰۰۰٬۰۰۰ تومان,۱۸٬۹۰۴٬۰۰۰ تومان,۴ از ۴,۲,,,1,1,35.656673,51.342575,gYBOQoNz
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۷۰,۱۳۷۶,۱٬۳۵۰٬۰۰۰٬۰۰۰ تومان,۱۹٬۲۸۶٬۰۰۰ تومان,۲ از ۲,۲,,,,1,35.65719,51.341434,gYAidGk3
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۱۳۸,۱۳۸۹,توافقی,,۵ از ۵,۲,1,1,1,1,,,gYAC75pi
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۱۰۷,۱۴۰۰,توافقی,,۴ از ۵,۲,1,1,1,1,35.654606,51.340298,gY-V1yDv
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۵۸,۱۳۸۵,۱٬۱۶۵٬۰۰۰٬۰۰۰ تومان,۲۰٬۰۸۶٬۰۰۰ تومان,۳,۱,,,1,1,,,gY9VzdLJ
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۶۳,۱۳۸۶,۱٬۳۵۰٬۰۰۰٬۰۰۰ تومان,۲۱٬۴۲۹٬۰۰۰ تومان,۳ از ۴,۱,,1,,1,35.658916,51.3407,gY8N9_7h
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۶۹,۱۳۸۹,۱٬۸۵۰٬۰۰۰٬۰۰۰ تومان,۲۶٬۸۱۲٬۰۰۰ تومان,همکف از ۴,۲,,1,1,1,35.656143,51.33945,gY85aZ53
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۶۰,۱۳۹۵,۱٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۲۵٬۰۰۰٬۰۰۰ تومان,۲ از ۵,۱,1,1,1,1,,,gY8JjZwH
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۵۲,۱۳۸۵,۱٬۱۷۰٬۰۰۰٬۰۰۰ تومان,۲۲٬۵۰۰٬۰۰۰ تومان,۲ از ۴,۱,,,,1,,,gY71qp1d
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۶۷,۱۳۸۲,۱٬۲۹۰٬۰۰۰٬۰۰۰ تومان,۱۹٬۲۵۴٬۰۰۰ تومان,۳,۲,,,1,1,35.658333,51.34348,gY6dLmqw
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۱۰۶,۱۴۰۰,توافقی,,۵,۲,1,1,1,1,,,gY69AEtH
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۱۰۵,۱۴۰۰,۳٬۱۰۰٬۰۰۰٬۰۰۰ تومان,۲۹٬۵۲۴٬۰۰۰ تومان,۵,۲,1,1,1,1,35.65758,51.339867,gY5N2u-o
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۶۱,۱۳۸۳,۱٬۳۰۰٬۰۰۰٬۰۰۰ تومان,۲۱٬۳۱۱٬۰۰۰ تومان,۱ از ۴,۱,,1,1,1,35.654003,51.33409,gY4VtqSG
apartment-sell,آپارتمان,تهران,شهرک ولیعصر,tehran,۶۹,۱۳۹۸,توافقی,,۴ از ۴,۲,1,,,1,35.654915,51.33938,gY3lcja3
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۹۰,۱۳۸۹,۲٬۲۵۰٬۰۰۰٬۰۰۰ تومان,۲۵٬۰۰۰٬۰۰۰ تومان,۳,۲,,1,1,1,35.659745792861,51.340039372444,gY3FpZ73
apartment-sell,آپارتمان,تهران,شهرک ولیعصر,tehran,۱۰۰,۱۳۹۵,۳٬۱۰۰٬۰۰۰٬۰۰۰ تومان,۳۱٬۰۰۰٬۰۰۰ تومان,۴,۲,1,1,1,1,35.656421454686,51.341305375099,gY3JYdKL
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۹۳,۱۳۹۴,۲٬۳۵۰٬۰۰۰٬۰۰۰ تومان,۲۵٬۲۶۹٬۰۰۰ تومان,۲ از ۵,۲,1,1,1,1,,,gY25wI6t
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۱۳۷,۱۴۰۰,توافقی,,۲ از ۵,۳,1,1,1,1,35.658804122833,51.34300980944,gY11jbTc
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۵۳,۱۳۸۵,۴۵۰٬۰۰۰٬۰۰۰ تومان,۸٬۴۹۱٬۰۰۰ تومان,۲,۱,1,,,1,,,gY1xTPJN
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۵۸,۱۳۸۵,۱٬۳۵۰٬۰۰۰٬۰۰۰ تومان,۲۳٬۲۷۶٬۰۰۰ تومان,۳ از ۴,۱,,,,1,,,gY0ZWWPJ
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۱۰۵,۱۴۰۰,۳٬۱۵۰٬۰۰۰٬۰۰۰ تومان,۳۰٬۰۰۰٬۰۰۰ تومان,۵,۲,1,1,,1,,,gYzN56oK
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۷۴,۱۳۸۶,۱٬۸۰۰٬۰۰۰٬۰۰۰ تومان,۲۴٬۳۲۴٬۰۰۰ تومان,۱ از ۴,۲,,,1,1,35.65529,51.343548,gYy9MJU4
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۵۴,۱۳۸۰,۸۶۵٬۰۰۰٬۰۰۰ تومان,۱۶٬۰۱۹٬۰۰۰ تومان,۳,۱,,,,1,35.659911417731,51.339862346649,gYvFa6JR
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۱۲۰,۱۴۰۰,توافقی,,۳,۲,1,1,,1,,,gYuxUAPP
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۶۰,۱۳۹۹,۱٬۹۸۰٬۰۰۰٬۰۰۰ تومان,۳۳٬۰۰۰٬۰۰۰ تومان,۱ از ۵,۱,1,1,,1,35.653282,51.334267,gYtlmzKh
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۴۸,۱۳۸۶,۸۸۵٬۰۰۰٬۰۰۰ تومان,۱۸٬۴۳۸٬۰۰۰ تومان,۳ از ۴,۱,1,,,1,,,gYqNkPSm
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۱۴۴,۱۳۹۴,توافقی,,۴ از ۵,۳,1,1,1,1,,,gYp1BAzo
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۸۴,۱۳۸۶,۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۲۳٬۸۱۰٬۰۰۰ تومان,۱ از ۴,۲,,1,1,1,35.657978,51.339283,gYmVdqoR
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۱۶۷,۱۴۰۰,توافقی,,۲ از ۵,۳,1,1,1,1,,,gYnhHlqx
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۷۸,۱۳۹۵,۲٬۴۵۰٬۰۰۰٬۰۰۰ تومان,۳۱٬۴۱۰٬۰۰۰ تومان,۴,۲,1,1,1,1,35.65399,51.33654,gYn5EuUx
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۷۴,۱۳۸۵,۱٬۷۷۶٬۰۰۰٬۰۰۰ تومان,۲۴٬۰۰۰٬۰۰۰ تومان,۱ از ۴,۲,,,1,1,35.65529,51.343475,gYldA63i
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۶۸,۱۳۹۱,۱٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۲۲٬۰۵۹٬۰۰۰ تومان,۵ از ۵,۲,1,,1,1,35.65988,51.33299,gYkhBEXQ
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۱۰۸,۱۳۹۵,۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۲۳٬۱۴۸٬۰۰۰ تومان,۵,۲,1,1,,1,35.656876,51.34323,gYiFZxIj
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۵۴,۱۳۹۵,توافقی,,۳ از ۵,۱,1,,1,1,35.654755,51.332767,gYilmdzi
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۷۰,۱۳۸۸,۱٬۴۵۰٬۰۰۰٬۰۰۰ تومان,۲۰٬۷۱۴٬۰۰۰ تومان,۱ از ۴,۲,,,1,1,35.65528,51.33982,gYgZBLst
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۵۰,۱۳۹۰,توافقی,,۳,۱,,1,1,1,,,gYgBS3Bw
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۱۶۰,۱۴۰۰,توافقی,,۳,۳,1,1,1,1,35.656944,51.34115,gYfh6F0Z
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۱۰۶,۱۴۰۰,۲٬۷۶۰٬۰۰۰٬۰۰۰ تومان,۲۶٬۰۳۸٬۰۰۰ تومان,۱ از ۵,۲,1,1,1,1,,,gYe5b9E4
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۱۰۸,۱۴۰۰,۳٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۲۷٬۷۷۸٬۰۰۰ تومان,۵ از ۵,۲,1,1,,1,35.659103,51.340473,gYedLJso
apartment-sell,آپارتمان,تهران,بهداشت,tehran,۱۳۵,۱۴۰۰,۳٬۸۸۰٬۰۰۰٬۰۰۰ تومان,۲۸٬۷۴۱٬۰۰۰ تومان,۴ از ۵,۲,1,1,,1,,,gYatFPni
