slug,category_title,city,district,latin_city,meter,built_year,total_cost,price_per_meter,floor,room,elevator,parking,storage,divder,lat,long,token
apartment-sell,آپارتمان,تهران,امین حضور,tehran,۸۰,۱۳۸۴,۲٬۴۰۰٬۰۰۰٬۰۰۰ تومان,۳۰٬۰۰۰٬۰۰۰ تومان,۳ از ۴,۱,1,1,,1,35.682110757528,51.431314945221,gYAGvZeS
apartment-sell,آپارتمان,تهران,امین حضور,tehran,۸۶,۱۳۸۶,۱٬۴۰۰٬۰۰۰٬۰۰۰ تومان,۱۶٬۲۷۹٬۰۰۰ تومان,۱ از ۳,۲,,,1,1,,,gYAW9K_L
apartment-sell,آپارتمان,تهران,امین حضور,tehran,۸۳,۱۳۸۳,۹۵۰٬۰۰۰٬۰۰۰ تومان,۱۱٬۴۴۶٬۰۰۰ تومان,۵ از ۵,۲,,,1,1,,,gY-tHdyW
apartment-sell,آپارتمان,تهران,امین حضور,tehran,۶۳,۱۳۸۹,توافقی,,۳,۱,,,,1,35.681169568118,51.434622108936,gY9NyrbS
apartment-sell,آپارتمان,تهران,امین حضور,tehran,۷۰,۱۳۸۷,۱٬۳۰۰٬۰۰۰٬۰۰۰ تومان,۱۸٬۵۷۱٬۰۰۰ تومان,۲ از ۳,۱,,,1,1,35.681796205572,51.431465484202,gY9df0yd
apartment-sell,آپارتمان,تهران,امین حضور,tehran,۶۰,۱۳۸۳,۱٬۲۰۵٬۰۰۰٬۰۰۰ تومان,۲۰٬۰۸۳٬۰۰۰ تومان,۳ از ۵,۱,1,,1,1,,,gYaEan6s
apartment-sell,آپارتمان,تهران,امین حضور,tehran,۷۱,۱۳۸۲,توافقی,,۲ از ۴,۲,,,,1,35.676678,51.4363,gY3teN9y
apartment-sell,آپارتمان,تهران,امین حضور,tehran,۱۰۰,۱۳۸۶,توافقی,,۳ از ۴,۲,1,,1,1,35.67531,51.435505,gY3ZaYJY
apartment-sell,آپارتمان,تهران,امین حضور,tehran,۶۰,۱۳۸۶,۱٬۱۰۰٬۰۰۰٬۰۰۰ تومان,۱۸٬۳۳۳٬۰۰۰ تومان,۱ از ۵,۱,1,1,1,1,35.682622479619,51.433360281733,gYmFJmJd
apartment-sell,آپارتمان,تهران,امین حضور,tehran,۳۸,۱۳۷۳,توافقی,,۳,۱,,1,1,1,35.67921,51.43291,gY2172F-
apartment-sell,آپارتمان,تهران,امین حضور,tehran,۸۲,قبل از ۱۳۷۰,۱٬۳۰۰٬۰۰۰٬۰۰۰ تومان,۱۵٬۸۵۴٬۰۰۰ تومان,۳,۱,,1,,1,35.678746825789,51.438320875168,gY2tC2kp
apartment-sell,آپارتمان,تهران,امین حضور,tehran,۴۸,۱۳۸۴,۹۰۰٬۰۰۰٬۰۰۰ تومان,۱۸٬۷۵۰٬۰۰۰ تومان,۱ از ۳,۱,,,1,1,,,gYfF80Pz
apartment-sell,آپارتمان,تهران,امین حضور,tehran,۸۲,۱۳۷۱,۱٬۲۰۰٬۰۰۰٬۰۰۰ تومان,۱۴٬۶۳۴٬۰۰۰ تومان,۳ از ۳,۲,,,1,1,35.684505,51.433426,gYAFp5hx
apartment-sell,آپارتمان,تهران,امین حضور,tehran,۷۵,۱۳۹۸,۱٬۳۰۰٬۰۰۰٬۰۰۰ تومان,۱۷٬۳۳۳٬۰۰۰ تومان,۴ از ۴,۱,1,1,1,1,35.67935,51.436234,gYPhQVk4
apartment-sell,آپارتمان,تهران,امین حضور,tehran,۷۳,۱۳۸۵,۹۹۰٬۰۰۰٬۰۰۰ تومان,۱۳٬۵۶۲٬۰۰۰ تومان,۳ از ۴,۱,,1,1,1,,,gYzxX_8P
apartment-sell,آپارتمان,تهران,امین حضور,tehran,۶۱,۱۳۸۷,۱٬۱۰۰٬۰۰۰٬۰۰۰ تومان,۱۸٬۰۳۳٬۰۰۰ تومان,۱ از ۲,۲,,,1,1,35.68192,51.433422,gYxNFCmL
apartment-sell,آپارتمان,تهران,امین حضور,tehran,۷۸,۱۳۹۰,۱٬۲۸۰٬۰۰۰٬۰۰۰ تومان,۱۶٬۴۱۰٬۰۰۰ تومان,۳,۲,,1,1,1,,,gYr9ZHrp
apartment-sell,آپارتمان,تهران,امین حضور,tehran,۱۰۵,۱۴۰۰,توافقی,,۳,۲,1,1,1,1,,,gYtJV4L-
apartment-sell,آپارتمان,تهران,امین حضور,tehran,۱۲۰,۱۳۸۵,۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۵۰٬۰۰۰٬۰۰۰ تومان,۱ از ۳,۱,,1,1,1,35.677574,51.437607,gYmd5N9Y
apartment-sell,آپارتمان,تهران,امین حضور,tehran,۴۸,۱۳۸۱,۱٬۰۰۰٬۰۰۰٬۱۵۰ تومان,۲۰٬۸۳۳٬۰۰۰ تومان,۳ از ۵,۱,1,1,,1,,,gYi560pR
apartment-sell,آپارتمان,تهران,امین حضور,tehran,۵۰,۱۳۸۷,۱٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۲۰٬۰۰۰٬۰۰۰ تومان,۲ از ۳,۱,,,1,1,,,gYdRd_ao
