slug,category_title,city,district,latin_city,meter,built_year,total_cost,price_per_meter,floor,room,elevator,parking,storage,divder,lat,long,token
apartment-sell,آپارتمان,تهران,آشتیانی,tehran,۸۴,۱۳۷۸,۲٬۲۲۰٬۰۰۰٬۰۰۰ تومان,۲۶٬۴۲۹٬۰۰۰ تومان,۲ از ۷,۲,,,1,1,35.71307,51.50329,gYAKvsTC
apartment-sell,آپارتمان,تهران,آشتیانی,tehran,۱۳۵,۱۴۰۰,۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۵۱٬۸۵۲٬۰۰۰ تومان,۴ از ۵,۳,1,1,1,1,35.720425,51.511333,gY_R84Kj
apartment-sell,آپارتمان,تهران,آشتیانی,tehran,۱۷۳,۱۴۰۰,۸٬۳۶۰٬۰۰۰٬۰۰۰ تومان,۴۸٬۳۲۴٬۰۰۰ تومان,۳ از ۵,۳,1,1,1,1,35.719078,51.50855,gYm1la9L
apartment-sell,آپارتمان,تهران,آشتیانی,tehran,۱۳۵,۱۴۰۰,۶٬۳۹۰٬۰۰۰٬۰۰۰ تومان,۴۷٬۳۳۳٬۰۰۰ تومان,۲ از ۵,۳,1,1,1,1,35.720253,51.510983,gY79o3U0
apartment-sell,آپارتمان,تهران,آشتیانی,tehran,۹۲,۱۳۹۲,۳٬۶۰۰٬۰۰۰٬۰۰۰ تومان,۳۹٬۱۳۰٬۰۰۰ تومان,۱ از ۵,۲,1,1,1,1,35.71363,51.503105,gY3V7Iwc
apartment-sell,آپارتمان,تهران,آشتیانی,tehran,۱۲۵,۱۴۰۰,۵٬۲۷۰٬۰۰۰٬۰۰۰ تومان,۴۲٬۱۶۰٬۰۰۰ تومان,۴ از ۵,۳,1,1,1,1,35.71306,51.503185,gYaFLNw7
apartment-sell,آپارتمان,تهران,آشتیانی,tehran,۱۳۷,۱۳۸۸,۵٬۳۰۰٬۰۰۰٬۰۰۰ تومان,۳۸٬۶۸۶٬۰۰۰ تومان,۱ از ۵,۲,1,1,1,1,35.71148,51.502644,gYAaLdQ0
apartment-sell,آپارتمان,تهران,آشتیانی,tehran,۱۰۵,۱۳۹۰,۴٬۷۵۰٬۰۰۰٬۰۰۰ تومان,۴۵٬۲۳۸٬۰۰۰ تومان,۲,۲,1,1,1,1,35.7172,51.506443,gYAGqJ-V
apartment-sell,آپارتمان,تهران,آشتیانی,tehran,۱۰۸,۱۴۰۰,۴٬۴۷۰٬۰۰۰٬۰۰۰ تومان,۴۱٬۳۸۹٬۰۰۰ تومان,۱ از ۵,۲,1,1,1,1,35.716976,51.5004,gY_dtHwX
apartment-sell,آپارتمان,تهران,آشتیانی,tehran,۸۰,۱۳۷۸,۲٬۱۵۰٬۰۰۰٬۰۰۰ تومان,۲۶٬۸۷۵٬۰۰۰ تومان,۳,۲,,1,,1,35.714441422453,51.501295566777,gY_B7TYj
